,0,1,2,3,4,5,6,7,8,9,10
1156,12,26,5,3,11,4,10,18,7,3,296
1157,20,22,2,9,23,3,9,38,3,3,1
1158,12,26,5,3,11,4,10,18,7,3,296
1159,20,22,2,9,23,3,9,38,3,3,1
1160,12,26,5,3,11,4,10,18,7,3,296
1161,20,22,2,9,23,3,9,38,3,3,1
1162,12,26,5,3,11,4,10,18,7,3,296
1163,20,22,2,9,23,3,9,38,3,3,1
1164,12,26,5,3,11,4,10,18,7,3,296
1165,20,22,2,9,23,3,9,38,3,3,1
1166,12,26,5,3,11,4,10,18,7,3,296
1167,12,26,5,3,11,4,10,18,7,3,296
1168,20,22,2,9,23,3,9,38,3,3,1
1169,12,26,5,3,11,4,10,18,7,3,296
1170,20,22,2,9,23,3,9,38,3,3,1
1171,12,26,5,3,11,4,10,18,7,3,296
1172,20,22,2,9,23,3,9,38,3,3,1
1173,12,26,5,3,11,4,10,18,7,3,296
1174,15,0,2,2,1,3,2,3,3,0,0
1175,15,0,2,2,1,3,2,3,3,0,0
1176,15,0,2,2,1,3,2,3,3,0,0
1177,15,0,2,2,1,3,2,3,3,0,0
1178,15,0,2,2,1,3,2,3,3,0,0
1179,15,0,2,2,1,3,2,3,3,0,0
1180,15,0,2,2,1,3,2,3,3,0,0
1181,15,0,2,2,1,3,2,3,3,0,0
1182,15,0,2,2,1,3,2,3,3,0,0
1183,15,0,2,2,1,3,2,3,3,0,0
1184,15,0,2,2,1,3,2,3,3,0,0
1185,15,0,2,2,1,3,2,3,3,0,0
1186,15,0,2,2,1,3,2,3,3,0,0
1187,15,0,2,2,1,3,2,3,3,0,0
1188,15,0,2,2,1,3,2,3,3,0,0
1189,15,0,2,2,1,3,2,3,3,0,0
1190,15,0,2,2,1,3,2,3,3,0,0
1191,15,0,2,2,1,3,2,3,3,0,0
1192,15,0,2,2,1,3,2,3,3,0,0
1193,15,0,2,2,1,3,2,3,3,0,0
1194,15,0,2,2,1,3,2,3,3,0,0
1195,15,0,2,2,1,3,2,3,3,0,0
1196,15,0,2,2,1,3,2,3,3,0,0
1197,15,0,2,2,1,3,2,3,3,0,0
1198,15,0,2,2,1,3,2,3,3,0,0
1199,15,0,2,2,1,3,2,3,3,0,0
1200,15,0,2,2,1,3,2,3,3,0,0
1201,15,0,2,2,1,3,2,3,3,0,0
1202,15,0,2,2,1,3,2,3,3,0,0
1203,15,0,2,2,1,3,2,3,3,0,0
1204,15,0,2,2,1,3,2,3,3,0,0
1205,15,0,2,2,1,3,2,3,3,0,0
1206,15,0,2,2,1,3,2,3,3,0,0
1207,15,0,2,2,1,3,2,3,3,0,0
1208,15,0,2,2,1,3,2,3,3,0,0
1209,15,0,2,2,1,3,2,3,3,0,0
1210,15,0,2,2,1,3,2,3,3,0,0
1211,15,0,2,2,1,3,2,3,3,0,0
1212,15,0,2,2,1,3,2,3,3,0,0
1213,15,0,2,2,1,3,2,3,3,0,0
1214,15,0,2,2,1,3,2,3,3,0,0
1215,15,0,2,2,1,3,2,3,3,0,0
1216,15,0,2,2,1,3,2,3,3,0,0
1217,15,0,2,2,1,3,2,3,3,0,0
1218,15,0,2,2,1,3,2,3,3,0,0
1219,15,0,2,2,1,3,2,3,3,0,0
1220,15,0,2,2,1,3,2,3,3,0,0
1221,15,0,2,2,1,3,2,3,3,0,0
1222,15,0,2,2,1,3,2,3,3,0,0
1223,15,0,2,2,1,3,2,3,3,0,0
1224,15,0,2,2,1,3,2,3,3,0,0
1225,15,0,2,2,1,3,2,3,3,0,0
1226,15,0,2,2,1,3,2,3,3,0,0
1227,15,0,2,2,1,3,2,3,3,0,0
1228,15,0,2,2,1,3,2,3,3,0,0
1229,15,0,2,2,1,3,2,3,3,0,0
1230,15,0,2,2,1,3,2,3,3,0,0
1231,15,0,2,2,1,3,2,3,3,0,0
1232,15,0,2,2,1,3,2,3,3,0,0
1233,15,0,2,2,1,3,2,3,3,0,0
1234,15,0,2,2,1,3,2,3,3,0,0
1235,15,0,2,2,1,3,2,3,3,0,0
1236,15,0,2,2,1,3,2,3,3,0,0
1237,15,0,2,2,1,3,2,3,3,0,0
1238,15,0,2,2,1,3,2,3,3,0,0
1239,15,0,2,2,1,3,2,3,3,0,0
1240,15,0,2,2,1,3,2,3,3,0,0
1241,15,0,2,2,1,3,2,3,3,0,0
1242,15,0,2,2,1,3,2,3,3,0,0
1243,15,0,2,2,1,3,2,3,3,0,0
1244,15,0,2,2,1,3,2,3,3,0,0
1245,15,0,2,2,1,3,2,3,3,0,0
1246,15,0,2,2,1,3,2,3,3,0,0
1247,15,0,2,2,1,3,2,3,3,0,0
1248,15,0,2,2,1,3,2,3,3,0,0
1249,15,0,2,2,1,3,2,3,3,0,0
1250,15,0,2,2,1,3,2,3,3,0,0
1251,15,0,2,2,1,3,2,3,3,0,0
1252,15,0,2,2,1,3,2,3,3,0,0
1253,15,0,2,2,1,3,2,3,3,0,0
1254,15,0,2,2,1,3,2,3,3,0,0
1255,15,0,2,2,1,3,2,3,3,0,0
1256,15,0,2,2,1,3,2,3,3,0,0
1257,15,0,2,2,1,3,2,3,3,0,0
1258,15,0,2,2,1,3,2,3,3,0,0
1259,15,0,2,2,1,3,2,3,3,0,0
1260,15,0,2,2,1,3,2,3,3,0,0
1261,15,0,2,2,1,3,2,3,3,0,0
1262,15,0,2,2,1,3,2,3,3,0,0
1263,15,0,2,2,1,3,2,3,3,0,0
1264,15,0,2,2,1,3,2,3,3,0,0
1265,15,0,2,2,1,3,2,3,3,0,0
1266,15,0,2,2,1,3,2,3,3,0,0
1267,15,0,2,2,1,3,2,3,3,0,0
1268,15,0,2,2,1,3,2,3,3,0,0
1269,15,0,2,2,1,3,2,3,3,0,0
1270,15,0,2,2,1,3,2,3,3,0,0
1271,15,0,2,2,1,3,2,3,3,0,0
1272,15,0,2,2,1,3,2,3,3,0,0
1273,15,0,2,2,1,3,2,3,3,0,0
1274,15,0,2,2,1,3,2,3,3,0,0
1275,15,0,2,2,1,3,2,3,3,0,0
1276,15,0,2,2,1,3,2,3,3,0,0
1277,15,0,2,2,1,3,2,3,3,0,0
1278,15,0,2,2,1,3,2,3,3,0,0
1279,15,0,2,2,1,3,2,3,3,0,0
1280,15,0,2,2,1,3,2,3,3,0,0
1281,15,0,2,2,1,3,2,3,3,0,0
1282,15,0,2,2,1,3,2,3,3,0,0
1283,15,0,2,2,1,3,2,3,3,0,0
1284,15,0,2,2,1,3,2,3,3,0,0
1285,15,0,2,2,1,3,2,3,3,0,0
1286,15,0,2,2,1,3,2,3,3,0,0
1287,15,0,2,2,1,3,2,3,3,0,0
1288,15,0,2,2,1,3,2,3,3,0,0
1289,15,0,2,2,1,3,2,3,3,0,0
1290,15,0,2,2,1,3,2,3,3,0,0
1291,15,0,2,2,1,3,2,3,3,0,0
1292,15,0,2,2,1,3,2,3,3,0,0
1293,15,0,2,2,1,3,2,3,3,0,0
1294,15,0,2,2,1,3,2,3,3,0,0
1295,15,0,2,2,1,3,2,3,3,0,0
1296,15,0,2,2,1,3,2,3,3,0,0
1297,15,0,2,2,1,3,2,3,3,0,0
1298,15,0,2,2,1,3,2,3,3,0,0
1299,15,0,2,2,1,3,2,3,3,0,0
1300,15,0,2,2,1,3,2,3,3,0,0
1301,15,0,2,2,1,3,2,3,3,0,0
1302,15,0,2,2,1,3,2,3,3,0,0
1303,15,0,2,2,1,3,2,3,3,0,0
1304,15,0,2,2,1,3,2,3,3,0,0
1305,15,0,2,2,1,3,2,3,3,0,0
1306,15,0,2,2,1,3,2,3,3,0,0
1307,15,0,2,2,1,3,2,3,3,0,0
1308,15,0,2,2,1,3,2,3,3,0,0
1309,15,0,2,2,1,3,2,3,3,0,0
1310,15,0,2,2,1,3,2,3,3,0,0
1311,15,0,2,2,1,3,2,3,3,0,0
1312,15,0,2,2,1,3,2,3,3,0,0
1313,15,0,2,2,1,3,2,3,3,0,0
1314,15,0,2,2,1,3,2,3,3,0,0
1315,15,0,2,2,1,3,2,3,3,0,0
1316,15,0,2,2,1,3,2,3,3,0,0
1317,15,0,2,2,1,3,2,3,3,0,0
1318,15,0,2,2,1,3,2,3,3,0,0
1319,15,0,2,2,1,3,2,3,3,0,0
1320,15,0,2,2,1,3,2,3,3,0,0
1321,15,0,2,2,1,3,2,3,3,0,0
1322,15,0,2,2,1,3,2,3,3,0,0
1323,15,0,2,2,1,3,2,3,3,0,0
1324,15,0,2,2,1,3,2,3,3,0,0
1325,15,0,2,2,1,3,2,3,3,0,0
1326,15,0,2,2,1,3,2,3,3,0,0
1327,15,0,2,2,1,3,2,3,3,0,0
1328,15,0,2,2,1,3,2,3,3,0,0
1329,15,0,2,2,1,3,2,3,3,0,0
1330,15,0,2,2,1,3,2,3,3,0,0
1331,15,0,2,2,1,3,2,3,3,0,0
1332,15,0,2,2,1,3,2,3,3,0,0
1333,15,0,2,2,1,3,2,3,3,0,0
1334,15,0,2,2,1,3,2,3,3,0,0
1335,15,0,2,2,1,3,2,3,3,0,0
1336,15,0,2,2,1,3,2,3,3,0,0
1337,15,0,2,2,1,3,2,3,3,0,0
1338,15,0,2,2,1,3,2,3,3,0,0
1339,15,0,2,2,1,3,2,3,3,0,0
1340,15,0,2,2,1,3,2,3,3,0,0
1341,15,0,2,2,1,3,2,3,3,0,0
1342,15,0,2,2,1,3,2,3,3,0,0
1343,15,0,2,2,1,3,2,3,3,0,0
1344,15,0,2,2,1,3,2,3,3,0,0
1345,15,0,2,2,1,3,2,3,3,0,0
1346,15,0,2,2,1,3,2,3,3,0,0
1347,15,0,2,2,1,3,2,3,3,0,0
1348,15,0,2,2,1,3,2,3,3,0,0
1349,15,0,2,2,1,3,2,3,3,0,0
1350,15,0,2,2,1,3,2,3,3,0,0
1351,15,0,2,2,1,3,2,3,3,0,0
1352,15,0,2,2,1,3,2,3,3,0,0
1353,15,0,2,2,1,3,2,3,3,0,0
1354,15,0,2,2,1,3,2,3,3,0,0
1355,15,0,2,2,1,3,2,3,3,0,0
1356,15,0,2,2,1,3,2,3,3,0,0
1357,15,0,2,2,1,3,2,3,3,0,0
1358,15,0,2,2,1,3,2,3,3,0,0
1359,15,0,2,2,1,3,2,3,3,0,0
1360,15,0,2,2,1,3,2,3,3,0,0
1361,15,0,2,2,1,3,2,3,3,0,0
1362,15,0,2,2,1,3,2,3,3,0,0
1363,15,0,2,2,1,3,2,3,3,0,0
1364,15,0,2,2,1,3,2,3,3,0,0
1365,15,0,2,2,1,3,2,3,3,0,0
1366,15,0,2,2,1,3,2,3,3,0,0
1367,15,0,2,2,1,3,2,3,3,0,0
1368,15,0,2,2,1,3,2,3,3,0,0
1369,15,0,2,2,1,3,2,3,3,0,0
1370,15,0,2,2,1,3,2,3,3,0,0
1371,15,0,2,2,1,3,2,3,3,0,0
1372,15,0,2,2,1,3,2,3,3,0,0
1373,15,0,2,2,1,3,2,3,3,0,0
1374,15,0,2,2,1,3,2,3,3,0,0
1375,15,0,2,2,1,3,2,3,3,0,0
1376,15,0,2,2,1,3,2,3,3,0,0
1377,15,0,2,2,1,3,2,3,3,0,0
1378,15,0,2,2,1,3,2,3,3,0,0
1379,15,0,2,2,1,3,2,3,3,0,0
1380,15,0,2,2,1,3,2,3,3,0,0
1381,15,0,2,2,1,3,2,3,3,0,0
1382,15,0,2,2,1,3,2,3,3,0,0
1383,15,0,2,2,1,3,2,3,3,0,0
1384,15,0,2,2,1,3,2,3,3,0,0
1385,15,0,2,2,1,3,2,3,3,0,0
1386,15,0,2,2,1,3,2,3,3,0,0
1387,15,0,2,2,1,3,2,3,3,0,0
1388,15,0,2,2,1,3,2,3,3,0,0
1389,15,0,2,2,1,3,2,3,3,0,0
1390,15,0,2,2,1,3,2,3,3,0,0
1391,15,0,2,2,1,3,2,3,3,0,0
1392,15,0,2,2,1,3,2,3,3,0,0
1393,15,0,2,2,1,3,2,3,3,0,0
1394,15,0,2,2,1,3,2,3,3,0,0
1395,15,0,2,2,1,3,2,3,3,0,0
1396,15,0,2,2,1,3,2,3,3,0,0
1397,15,0,2,2,1,3,2,3,3,0,0
1398,15,0,2,2,1,3,2,3,3,0,0
1399,15,0,2,2,1,3,2,3,3,0,0
1400,15,0,2,2,1,3,2,3,3,0,0
1401,15,0,2,2,1,3,2,3,3,0,0
1402,15,0,2,2,1,3,2,3,3,0,0
1403,15,0,2,2,1,3,2,3,3,0,0
1404,15,0,2,2,1,3,2,3,3,0,0
1405,15,0,2,2,1,3,2,3,3,0,0
1406,15,0,2,2,1,3,2,3,3,0,0
1407,15,0,2,2,1,3,2,3,3,0,0
1408,15,0,2,2,1,3,2,3,3,0,0
1409,15,0,2,2,1,3,2,3,3,0,0
1410,15,0,2,2,1,3,2,3,3,0,0
1411,15,0,2,2,1,3,2,3,3,0,0
1412,15,0,2,2,1,3,2,3,3,0,0
1413,15,0,2,2,1,3,2,3,3,0,0
1414,15,0,2,2,1,3,2,3,3,0,0
1415,15,0,2,2,1,3,2,3,3,0,0
1416,15,0,2,2,1,3,2,3,3,0,0
1417,15,0,2,2,1,3,2,3,3,0,0
1418,15,0,2,2,1,3,2,3,3,0,0
1419,15,0,2,2,1,3,2,3,3,0,0
1420,15,0,2,2,1,3,2,3,3,0,0
1421,15,0,2,2,1,3,2,3,3,0,0
1422,15,0,2,2,1,3,2,3,3,0,0
1423,15,0,2,2,1,3,2,3,3,0,0
1424,15,0,2,2,1,3,2,3,3,0,0
1425,15,0,2,2,1,3,2,3,3,0,0
1426,15,0,2,2,1,3,2,3,3,0,0
1427,15,0,2,2,1,3,2,3,3,0,0
1428,15,0,2,2,1,3,2,3,3,0,0
1429,15,0,2,2,1,3,2,3,3,0,0
1430,15,0,2,2,1,3,2,3,3,0,0
1431,15,0,2,2,1,3,2,3,3,0,0
1432,15,0,2,2,1,3,2,3,3,0,0
1433,15,0,2,2,1,3,2,3,3,0,0
1434,15,0,2,2,1,3,2,3,3,0,0
1435,15,0,2,2,1,3,2,3,3,0,0
1436,15,0,2,2,1,3,2,3,3,0,0
1437,15,0,2,2,1,3,2,3,3,0,0
1438,15,0,2,2,1,3,2,3,3,0,0
1439,15,0,2,2,1,3,2,3,3,0,0
1440,15,0,2,2,1,3,2,3,3,0,0
1441,15,0,2,2,1,3,2,3,3,0,0
1442,15,0,2,2,1,3,2,3,3,0,0
1443,15,0,2,2,1,3,2,3,3,0,0
1444,15,0,2,2,1,3,2,3,3,0,0
1445,15,0,2,2,1,3,2,3,3,0,0
1446,15,0,2,2,1,3,2,3,3,0,0
1447,15,0,2,2,1,3,2,3,3,0,0
1448,15,0,2,2,1,3,2,3,3,0,0
1449,15,0,2,2,1,3,2,3,3,0,0
1450,15,0,2,2,1,3,2,3,3,0,0
1451,15,0,2,2,1,3,2,3,3,0,0
1452,15,0,2,2,1,3,2,3,3,0,0
1453,15,0,2,2,1,3,2,3,3,0,0
1454,15,0,2,2,1,3,2,3,3,0,0
1455,15,0,2,2,1,3,2,3,3,0,0
1456,15,0,2,2,1,3,2,3,3,0,0
1457,15,0,2,2,1,3,2,3,3,0,0
1458,15,0,2,2,1,3,2,3,3,0,0
1459,15,0,2,2,1,3,2,3,3,0,0
1460,15,0,2,2,1,3,2,3,3,0,0
1461,15,0,2,2,1,3,2,3,3,0,0
1462,15,0,2,2,1,3,2,3,3,0,0
1463,15,0,2,2,1,3,2,3,3,0,0
1464,15,0,2,2,1,3,2,3,3,0,0
1465,15,0,2,2,1,3,2,3,3,0,0
1466,15,0,2,2,1,3,2,3,3,0,0
1467,15,0,2,2,1,3,2,3,3,0,0
1468,15,0,2,2,1,3,2,3,3,0,0
1469,15,0,2,2,1,3,2,3,3,0,0
1470,15,0,2,2,1,3,2,3,3,0,0
1471,15,0,2,2,1,3,2,3,3,0,0
1472,15,0,2,2,1,3,2,3,3,0,0
1473,15,0,2,2,1,3,2,3,3,0,0
1474,15,0,2,2,1,3,2,3,3,0,0
1475,15,0,2,2,1,3,2,3,3,0,0
1476,15,0,2,2,1,3,2,3,3,0,0
1477,15,0,2,2,1,3,2,3,3,0,0
1478,15,0,2,2,1,3,2,3,3,0,0
1479,15,0,2,2,1,3,2,3,3,0,0
1480,15,0,2,2,1,3,2,3,3,0,0
1481,15,0,2,2,1,3,2,3,3,0,0
1482,15,0,2,2,1,3,2,3,3,0,0
1483,15,0,2,2,1,3,2,3,3,0,0
1484,15,0,2,2,1,3,2,3,3,0,0
1485,15,0,2,2,1,3,2,3,3,0,0
1486,15,0,2,2,1,3,2,3,3,0,0
1487,15,0,2,2,1,3,2,3,3,0,0
1488,15,0,2,2,1,3,2,3,3,0,0
1489,15,0,2,2,1,3,2,3,3,0,0
1490,15,0,2,2,1,3,2,3,3,0,0
1491,15,0,2,2,1,3,2,3,3,0,0
1492,15,0,2,2,1,3,2,3,3,0,0
1493,15,0,2,2,1,3,2,3,3,0,0
1494,15,0,2,2,1,3,2,3,3,0,0
1495,15,0,2,2,1,3,2,3,3,0,0
1496,15,0,2,2,1,3,2,3,3,0,0
1497,15,0,2,2,1,3,2,3,3,0,0
1498,15,0,2,2,1,3,2,3,3,0,0
1499,15,0,2,2,1,3,2,3,3,0,0
1500,15,0,2,2,1,3,2,3,3,0,0
1501,15,0,2,2,1,3,2,3,3,0,0
1502,15,0,2,2,1,3,2,3,3,0,0
1503,15,0,2,2,1,3,2,3,3,0,0
1504,15,0,2,2,1,3,2,3,3,0,0
1505,15,0,2,2,1,3,2,3,3,0,0
1506,15,0,2,2,1,3,2,3,3,0,0
1507,15,0,2,2,1,3,2,3,3,0,0
1508,15,0,2,2,1,3,2,3,3,0,0
1509,15,0,2,2,1,3,2,3,3,0,0
1510,15,0,2,2,1,3,2,3,3,0,0
1511,15,0,2,2,1,3,2,3,3,0,0
1512,15,0,2,2,1,3,2,3,3,0,0
1513,15,0,2,2,1,3,2,3,3,0,0
1514,15,0,2,2,1,3,2,3,3,0,0
1515,15,0,2,2,1,3,2,3,3,0,0
1516,15,0,2,2,1,3,2,3,3,0,0
1517,15,0,2,2,1,3,2,3,3,0,0
1518,15,0,2,2,1,3,2,3,3,0,0
1519,15,0,2,2,1,3,2,3,3,0,0
1520,15,0,2,2,1,3,2,3,3,0,0
1521,15,0,2,2,1,3,2,3,3,0,0
1522,15,0,2,2,1,3,2,3,3,0,0
1523,15,0,2,2,1,3,2,3,3,0,0
1524,15,0,2,2,1,3,2,3,3,0,0
1525,15,0,2,2,1,3,2,3,3,0,0
1526,15,0,2,2,1,3,2,3,3,0,0
1527,15,0,2,2,1,3,2,3,3,0,0
1528,15,0,2,2,1,3,2,3,3,0,0
1529,15,0,2,2,1,3,2,3,3,0,0
1530,15,0,2,2,1,3,2,3,3,0,0
1531,15,0,2,2,1,3,2,3,3,0,0
1532,15,0,2,2,1,3,2,3,3,0,0
1533,15,0,2,2,1,3,2,3,3,0,0
1534,15,0,2,2,1,3,2,3,3,0,0
1535,15,0,2,2,1,3,2,3,3,0,0
1536,15,0,2,2,1,3,2,3,3,0,0
1537,15,0,2,2,1,3,2,3,3,0,0
1538,15,0,2,2,1,3,2,3,3,0,0
1539,15,0,2,2,1,3,2,3,3,0,0
1540,15,0,2,2,1,3,2,3,3,0,0
1541,15,0,2,2,1,3,2,3,3,0,0
1542,15,0,2,2,1,3,2,3,3,0,0
1543,15,0,2,2,1,3,2,3,3,0,0
1544,15,0,2,2,1,3,2,3,3,0,0
1545,15,0,2,2,1,3,2,3,3,0,0
1546,15,0,2,2,1,3,2,3,3,0,0
1547,15,0,2,2,1,3,2,3,3,0,0
1548,15,0,2,2,1,3,2,3,3,0,0
1549,15,0,2,2,1,3,2,3,3,0,0
1550,15,0,2,2,1,3,2,3,3,0,0
1551,15,0,2,2,1,3,2,3,3,0,0
1552,15,0,2,2,1,3,2,3,3,0,0
1553,15,0,2,2,1,3,2,3,3,0,0
1554,15,0,2,2,1,3,2,3,3,0,0
1555,15,0,2,2,1,3,2,3,3,0,0
1556,15,0,2,2,1,3,2,3,3,0,0
1557,15,0,2,2,1,3,2,3,3,0,0
1558,15,0,2,2,1,3,2,3,3,0,0
1559,15,0,2,2,1,3,2,3,3,0,0
1560,15,0,2,2,1,3,2,3,3,0,0
1561,15,0,2,2,1,3,2,3,3,0,0
1562,15,0,2,2,1,3,2,3,3,0,0
1563,15,0,2,2,1,3,2,3,3,0,0
1564,15,0,2,2,1,3,2,3,3,0,0
1565,15,0,2,2,1,3,2,3,3,0,0
1566,15,0,2,2,1,3,2,3,3,0,0
1567,15,0,2,2,1,3,2,3,3,0,0
1568,15,0,2,2,1,3,2,3,3,0,0
1569,15,0,2,2,1,3,2,3,3,0,0
1570,15,0,2,2,1,3,2,3,3,0,0
1571,15,0,2,2,1,3,2,3,3,0,0
1572,15,0,2,2,1,3,2,3,3,0,0
1573,15,0,2,2,1,3,2,3,3,0,0
1574,15,0,2,2,1,3,2,3,3,0,0
1575,15,0,2,2,1,3,2,3,3,0,0
1576,15,0,2,2,1,3,2,3,3,0,0
1577,15,0,2,2,1,3,2,3,3,0,0
1578,15,0,2,2,1,3,2,3,3,0,0
1579,15,0,2,2,1,3,2,3,3,0,0
1580,15,0,2,2,1,3,2,3,3,0,0
1581,15,0,2,2,1,3,2,3,3,0,0
1582,15,0,2,2,1,3,2,3,3,0,0
1583,15,0,2,2,1,3,2,3,3,0,0
1584,15,0,2,2,1,3,2,3,3,0,0
1585,15,0,2,2,1,3,2,3,3,0,0
1586,15,0,2,2,1,3,2,3,3,0,0
1587,15,0,2,2,1,3,2,3,3,0,0
1588,15,0,2,2,1,3,2,3,3,0,0
1589,15,0,2,2,1,3,2,3,3,0,0
1590,15,0,2,2,1,3,2,3,3,0,0
1591,15,0,2,2,1,3,2,3,3,0,0
1592,15,0,2,2,1,3,2,3,3,0,0
1593,15,0,2,2,1,3,2,3,3,0,0
1594,15,0,2,2,1,3,2,3,3,0,0
1595,15,0,2,2,1,3,2,3,3,0,0
1596,15,0,2,2,1,3,2,3,3,0,0
1597,15,0,2,2,1,3,2,3,3,0,0
1598,15,0,2,2,1,3,2,3,3,0,0
1599,15,0,2,2,1,3,2,3,3,0,0
1600,15,0,2,2,1,3,2,3,3,0,0
1601,15,0,2,2,1,3,2,3,3,0,0
1602,15,0,2,2,1,3,2,3,3,0,0
1603,15,0,2,2,1,3,2,3,3,0,0
1604,15,0,2,2,1,3,2,3,3,0,0
1605,15,0,2,2,1,3,2,3,3,0,0
1606,15,0,2,2,1,3,2,3,3,0,0
1607,15,0,2,2,1,3,2,3,3,0,0
1608,15,0,2,2,1,3,2,3,3,0,0
1609,15,0,2,2,1,3,2,3,3,0,0
1610,15,0,2,2,1,3,2,3,3,0,0
1611,15,0,2,2,1,3,2,3,3,0,0
1612,15,0,2,2,1,3,2,3,3,0,0
1613,15,0,2,2,1,3,2,3,3,0,0
1614,15,0,2,2,1,3,2,3,3,0,0
1615,15,0,2,2,1,3,2,3,3,0,0
1616,15,0,2,2,1,3,2,3,3,0,0
1617,15,0,2,2,1,3,2,3,3,0,0
1618,15,0,2,2,1,3,2,3,3,0,0
1619,15,0,2,2,1,3,2,3,3,0,0
1620,15,0,2,2,1,3,2,3,3,0,0
1621,15,0,2,2,1,3,2,3,3,0,0
1622,15,0,2,2,1,3,2,3,3,0,0
1623,15,0,2,2,1,3,2,3,3,0,0
1624,15,0,2,2,1,3,2,3,3,0,0
1625,15,0,2,2,1,3,2,3,3,0,0
1626,15,0,2,2,1,3,2,3,3,0,0
1627,15,0,2,2,1,3,2,3,3,0,0
1628,15,0,2,2,1,3,2,3,3,0,0
1629,15,0,2,2,1,3,2,3,3,0,0
1630,15,0,2,2,1,3,2,3,3,0,0
1631,15,0,2,2,1,3,2,3,3,0,0
1632,15,0,2,2,1,3,2,3,3,0,0
1633,15,0,2,2,1,3,2,3,3,0,0
1634,15,0,2,2,1,3,2,3,3,0,0
1635,15,0,2,2,1,3,2,3,3,0,0
1636,15,0,2,2,1,3,2,3,3,0,0
1637,15,0,2,2,1,3,2,3,3,0,0
1638,15,0,2,2,1,3,2,3,3,0,0
1639,15,0,2,2,1,3,2,3,3,0,0
1640,15,0,2,2,1,3,2,3,3,0,0
1641,15,0,2,2,1,3,2,3,3,0,0
1642,15,0,2,2,1,3,2,3,3,0,0
1643,15,0,2,2,1,3,2,3,3,0,0
1644,15,0,2,2,1,3,2,3,3,0,0
1645,15,0,2,2,1,3,2,3,3,0,0
1646,15,0,2,2,1,3,2,3,3,0,0
1647,15,0,2,2,1,3,2,3,3,0,0
1648,15,0,2,2,1,3,2,3,3,0,0
1649,15,0,2,2,1,3,2,3,3,0,0
1650,15,0,2,2,1,3,2,3,3,0,0
1651,15,0,2,2,1,3,2,3,3,0,0
1652,15,0,2,2,1,3,2,3,3,0,0
1653,15,0,2,2,1,3,2,3,3,0,0
1654,15,0,2,2,1,3,2,3,3,0,0
1655,15,0,2,2,1,3,2,3,3,0,0
1656,15,0,2,2,1,3,2,3,3,0,0
1657,15,0,2,2,1,3,2,3,3,0,0
1658,15,0,2,2,1,3,2,3,3,0,0
1659,15,0,2,2,1,3,2,3,3,0,0
1660,15,0,2,2,1,3,2,3,3,0,0
1661,15,0,2,2,1,3,2,3,3,0,0
1662,15,0,2,2,1,3,2,3,3,0,0
1663,15,0,2,2,1,3,2,3,3,0,0
